productId,title,url,image,description,category,currency,originalPrice,price,availability,condition,custom_label_brand
100020000718,Mật Dừa Nước Cô Đặc - VIETNIPA,https://foodmap.asia/product/mat-dua-nuoc-co-dac-vietnipa,https://fmi-production.s3.ap-southeast-1.amazonaws.com/uploads/e6c2a20f-7975-4521-a87d-cf63ceb2190c_1700508414915,"Mật Dừa Nước chứa nhiều axit amin thiết yếu, vitamin, khoáng chất và các hợp chất chống oxy hóa tự nhiên. Phù hợp cho người thường xuyên vận động, bồi dưỡng cơ thể khi mệt mỏi.",Gia vị - Mật - Đồ ăn kèm,VND,132000,120000,available,new,CÔNG TY CỔ PHẦN DỪA NƯỚC VIỆT NAM
100020000717,Mật Dừa Nước Cô Đặc - VIETNIPA,https://foodmap.asia/product/mat-dua-nuoc-co-dac-vietnipa,https://fmi-production.s3.ap-southeast-1.amazonaws.com/uploads/43e7b15d-0ccb-435b-b875-e9db02117bef_1687158150395,"Mật Dừa Nước chứa nhiều axit amin thiết yếu, vitamin, khoáng chất và các hợp chất chống oxy hóa tự nhiên. Phù hợp cho người thường xuyên vận động, bồi dưỡng cơ thể khi mệt mỏi.",Gia vị - Mật - Đồ ăn kèm,VND,20000,17000,available,new,CÔNG TY CỔ PHẦN DỪA NƯỚC VIỆT NAM
100020000716,Mật Dừa Nước Tinh Chất - 300ml - VIETNIPA,https://foodmap.asia/product/mat-dua-nuoc-tinh-chat-300ml-vietnipa,https://food-map.s3.amazonaws.com/PRODUCT/100020000716_001.jpg,"Mật Dừa Nước có chứa nhiều axit amin thiết yếu, vitamin, khoáng chất và các hợp chất chống oxy hóa tự nhiên. Phù hợp cho người thường xuyên vận động, bồi dưỡng cơ thể khi mệt mỏi.",Đi chợ online,VND,33000,30000,available,new,CÔNG TY CỔ PHẦN DỪA NƯỚC VIỆT NAM
100020000715,Trà Chùm Ngây Túi Lọc - 100g - Vườn Nhà Mình,https://foodmap.asia/product/tra-chum-ngay-tui-loc-100g-vuon-nha-minh,,"Trà chùm ngây túi lọc Vườn Nhà Mình kết hợp hàm lượng chất chống oxy hóa tuyệt vời từ lá chùm ngây cùng lá đinh lăng và cỏ ngọt – trà chùm ngây có tác dụng giải độc, giúp an thần dễ ngủ, giúp phòng và hỗ trợ điều trị nhiều loại bệnh đặc biệt là ung thư, huyết áp cao, cholesterol, mỡ máu cao, tiểu đường.",,VND,65000,65000,available,new,Vườn Nhà Mình
100020000714,Bánh Chùm Ngây - 100g - Vườn Nhà Mình,https://foodmap.asia/product/banh-chum-ngay-100g-vuon-nha-minh,,Bánh chùm ngây Vườn Nhà Mình là sản phẩm được sản xuất bằng phương pháp thủ công từ bột chùm ngây và các nguyên liệu truyền thống tạo nên hương thơm riêng biệt và xốp mịn.,,VND,75000,75000,available,new,Vườn Nhà Mình
100020000713,Bột Lá Chùm Ngây - 100g - Vườn Nhà Mình,https://foodmap.asia/product/bot-la-chum-ngay-100g-vuon-nha-minh,,"Được chế biến từ 100% lá chùm ngây trồng theo phương pháp hữu cơ (không sử dụng phân, thuốc hóa học), rửa sạch, sấy khô ở nhiệt độ thấp, xay bằng máy chuyên dụng, đóng gói trong túi nhôm bảo vệ khỏi ánh sáng mặt trời, không sử dụng chất bảo quản nên bột lá vẫn giữ được màu xanh, đảm bảo giữ lại tối đa hàm lượng dinh dưỡng của chùm ngây.",Đi chợ online,VND,78000,78000,available,new,Vườn Nhà Mình
100020000711,Tinh dầu chùm ngây - Vườn Nhà Mình,https://foodmap.asia/product/tinh-dau-chum-ngay-vuon-nha-minh,,"Dầu chùm ngây Vườn Nhà Mình được chiết xuất hoàn toàn tự nhiên từ hạt cây chùm ngây, bí quyết “sáng da dài tóc” cực kỳ hiệu quả.",Đi chợ online,VND,165000,165000,available,new,Vườn Nhà Mình
500010000086,Tinh dầu chùm ngây - Vườn Nhà Mình,https://foodmap.asia/product/tinh-dau-chum-ngay-vuon-nha-minh,,"Dầu chùm ngây Vườn Nhà Mình được chiết xuất hoàn toàn tự nhiên từ hạt cây chùm ngây, bí quyết “sáng da dài tóc” cực kỳ hiệu quả.",Đi chợ online,VND,265000,265000,available,new,Vườn Nhà Mình
100020000710,Hạt Giống Cây Chùm Ngây - Vườn Nhà Mình,https://foodmap.asia/product/hat-giong-cay-chum-ngay-vuon-nha-minh,,"Với vùng nguyên liệu tự nhiên hơn 10 năm tuổi, Vườn Nhà Mình cam kết cung cấp cho khách hàng hạt giống cây chùm ngây chất lượng tốt, tỷ lệ nảy mầm trên 90%, độ đồng đều cao, hạt to, màu đậm; đảm bảo cây trồng phát triển nhanh, khỏe và thích nghi tốt với môi trường.",,VND,65000,65000,available,new,Vườn Nhà Mình
100020000709,Rau Chùm Ngây - 200g - Vườn Nhà Mình,https://foodmap.asia/product/rau-chum-ngay-200g-vuon-nha-minh,,"Tại Vườn Nhà Mình, rau chùm ngây được thu hoạch khi vừa đến thời điểm xanh tươi nhất, đảm bảo nguyên vẹn giá trị dinh dưỡng trong từng chiếc lá. Sử dụng rau chùm ngây hàng ngày giúp bổ sung dưỡng chất, tăng cường sức đề kháng, đặc biệt tốt đối với trẻ em, phụ nữ sau sinh, người lớn tuổi và người cần hồi phục sức khỏe.",,VND,22000,22000,available,new,Vườn Nhà Mình
100020000708,Bột Diếp Cá Sấy Lạnh - Quảng Thanh,https://foodmap.asia/product/bot-diep-ca-say-lanh-100g-quang-thanh,https://fmi-production.s3.ap-southeast-1.amazonaws.com/uploads/769e05b1-c163-49b3-bffb-99651dd8d3b7_1687323900318,"Chữa táo bón, mụn nhọt, lở ngứa, trẻ con lên sởi. Hỗ trợ điều trị bệnh viêm phổi hoặc phổi có mủ. Tăng tiết sữa cho mẹ sau sinh, trị sưng tắc tia sữa.",,VND,323000,299000,available,new,CÔNG TY CỔ PHẦN THỰC PHẨM QUẢNG THANH
100020000707,Bột Trà Xanh Sấy Lạnh - Quảng Thanh,https://foodmap.asia/product/bot-tra-xanh-say-lanh-hop-quang-thanh,,"Bột trà xanh giữ được nguyên vẹn mùi vị, màu sắc và hàm lượng dưỡng chất tốt có trong lá trà tươi. Có thể dùng thay lá trà tươi.",Đi chợ online,VND,105000,105000,available,new,CÔNG TY CỔ PHẦN THỰC PHẨM QUẢNG THANH
100020000706,Bột Chùm Ngây Sấy Lạnh - Quảng Thanh,https://foodmap.asia/product/bot-chum-ngay-say-lanh-hop-45g-quang-thanh,,"Sản phẩm được làm từ nguyên liệu do doanh nghiệp tự trồng theo hướng sinh học, đạt tiêu chuẩn VietGAP đảm bảo an toàn cho người sử dụng và sự bền vững của hệ sinh thái môi trường.",Đi chợ online,VND,90000,90000,available,new,CÔNG TY CỔ PHẦN THỰC PHẨM QUẢNG THANH
100020000705,Bột Tía Tô Sấy Lạnh - Quảng Thanh,https://foodmap.asia/product/bot-tia-to-say-lanh-quang-thanh,https://fmi-production.s3.ap-southeast-1.amazonaws.com/uploads/c78964da-49f9-4c61-8e79-364a27e6a526_1700503980400,"Bột tía tô sấy lạnh Quảng Thanh dùng thay thế tía tô tươi, bột vừa có thể dùng pha chế cho nước giải khát, vừa bổ sung vào cháo/súp/bột ăn dặm rất tiện dụng.",Đi chợ online,VND,100000,91000,available,new,CÔNG TY CỔ PHẦN THỰC PHẨM QUẢNG THANH
100020000704,Bột Lá Sen Tươi Sấy Lạnh - Quảng Thanh,https://foodmap.asia/product/bot-la-sen-tuoi-say-lanh-hop-quang-thanh,,"Bột lá sen giữ được nguyên vẹn mùi vị, màu sắc và hàm lượng dưỡng chất tốt có trong lá sen tươi. Hỗ trợ mất ngủ, giảm cân, tiêu mỡ. Điều hòa huyết áp, làm nguyên liệu pha chế và nguyên liệu mỹ phẩm",Đi chợ online,VND,105000,96000,available,new,CÔNG TY CỔ PHẦN THỰC PHẨM QUẢNG THANH
100020000703,Bột Rau Má Sấy Lạnh - 100g - Quảng Thanh,https://foodmap.asia/product/bot-rau-ma-say-lanh-100g-quang-thanh,https://fmi-production.s3.ap-southeast-1.amazonaws.com/uploads/19de81f5-e27f-40c2-aef9-56c60d79d245_1688539398533,"Giúp mát gan, thanh lọc cơ thể. Chữa rối loạn tiêu hóa, chống viêm loét dạ dày. Làm chậm phát triển u, kháng virut và kháng nấm. Trị các chứng bệnh do nóng trong người gây ra. Tăng tiết sữa cho mẹ sau sinh rất tốt.",Hạt - Bơ - Sữa - Trứng - Bột,VND,245000,227000,available,new,CÔNG TY CỔ PHẦN THỰC PHẨM QUẢNG THANH
100020000698,Rau Má Orama - Hộp - Quảng Thanh,https://foodmap.asia/product/rau-ma-orama-hop-10-goi-quang-thanh,,"Giúp mát gan, thanh lọc cơ thể. Chữa rối loạn tiêu hóa, chống viêm loét dạ dày. Làm chậm phát triển u, kháng virut và kháng nấm. Trị các chứng bệnh do nóng trong người gây ra. Tăng tiết sữa cho mẹ sau sinh rất tốt.",,VND,90000,88000,available,new,CÔNG TY CỔ PHẦN THỰC PHẨM QUẢNG THANH
100020000697,Rau Má Orama - Hộp - Quảng Thanh,https://foodmap.asia/product/rau-ma-orama-hop-10-goi-quang-thanh,,"Giúp mát gan, thanh lọc cơ thể. Chữa rối loạn tiêu hóa, chống viêm loét dạ dày. Làm chậm phát triển u, kháng virut và kháng nấm. Trị các chứng bệnh do nóng trong người gây ra. Tăng tiết sữa cho mẹ sau sinh rất tốt.",,VND,80000,80000,available,new,CÔNG TY CỔ PHẦN THỰC PHẨM QUẢNG THANH
100020000014,Bột Cần Tây Sấy Lạnh - Quảng Thanh,https://foodmap.asia/product/bot-can-tay-hop-quang-thanh,https://cdn-assets.dtrack.asia/uploads/product_thumbnail_upload/image/3341/ee9bdc71-a1f1-4ede-a0c4-6194d1f6178a.jpg?v=1636737429,"Bột Cần Tây Quảng Thanh có nguồn gốc từ trang trại sinh học VietGAP, được trải qua quy trình sấy lạnh hiện đại và nghiền siêu mịn nhằm giữ nguyên vẹn những giá trị quý của Cần Tây tươi. Bột Cần Tây Quảng Thanh không chứa chất bảo quản, không pha trộn thêm bất kỳ thành phần phụ gia hóa học nào, đáp ứng linh hoạt các mục đích khác nhau của người dùng.",Hạt - Bơ - Sữa - Trứng - Bột,VND,165000,150000,available,new,CÔNG TY CỔ PHẦN THỰC PHẨM QUẢNG THANH
500030000034,Nhang Sen Thuần Khiết Liên Tâm - Nhang sen Liên Tâm,https://foodmap.asia/product/nhang-sen-thuan-khiet-lien-tam-nhang-sen-lien-tam,,0,,VND,70000,70000,available,new,Nhang sen Liên Tâm
500030000033,Nhang Sen Thuần Khiết Liên Tâm - Nhang sen Liên Tâm,https://foodmap.asia/product/nhang-sen-thuan-khiet-lien-tam-nhang-sen-lien-tam,,0,,VND,30000,30000,available,new,Nhang sen Liên Tâm
500030000032,Nhang Sen Thuần Khiết Liên Tâm - Nhang sen Liên Tâm,https://foodmap.asia/product/nhang-sen-thuan-khiet-lien-tam-nhang-sen-lien-tam,,0,,VND,100000,100000,available,new,Nhang sen Liên Tâm
500030000031,Nhang Sen Thuần Khiết Liên Tâm - Nhang sen Liên Tâm,https://foodmap.asia/product/nhang-sen-thuan-khiet-lien-tam-nhang-sen-lien-tam,,0,,VND,70000,70000,available,new,Nhang sen Liên Tâm
500030000030,Nhang Sen Hương Tràm Liên Tâm - Nhang sen Liên Tâm,https://foodmap.asia/product/nhang-sen-huong-tram-lien-tam-nhang-sen-lien-tam,,0,,VND,80000,80000,available,new,Nhang sen Liên Tâm
500030000029,Nhang Sen Hương Tràm Liên Tâm - Nhang sen Liên Tâm,https://foodmap.asia/product/nhang-sen-huong-tram-lien-tam-nhang-sen-lien-tam,,0,,VND,37000,37000,available,new,Nhang sen Liên Tâm
500030000028,Nhang Sen Hương Tràm Liên Tâm - Nhang sen Liên Tâm,https://foodmap.asia/product/nhang-sen-huong-tram-lien-tam-nhang-sen-lien-tam,,0,,VND,120000,120000,available,new,Nhang sen Liên Tâm
500030000027,Nhang Sen Hương Tràm Liên Tâm - Nhang sen Liên Tâm,https://foodmap.asia/product/nhang-sen-huong-tram-lien-tam-nhang-sen-lien-tam,,0,,VND,90000,90000,available,new,Nhang sen Liên Tâm
500030000026,Nhang Sen Hương Xưa 20cm - Liên Tâm,https://foodmap.asia/product/nhang-sen-huong-xua-20cm-lien-tam,https://fmi-production.s3.ap-southeast-1.amazonaws.com/uploads/295b76d8-fe6a-4999-ac27-02e7f490e909_1688974196202,0,Sống xanh,VND,99000,90000,available,new,Nhang sen Liên Tâm
500030000025,Nhang Sen Hương Xưa 20cm - Liên Tâm,https://foodmap.asia/product/nhang-sen-huong-xua-20cm-lien-tam,https://food-map.s3.amazonaws.com/PRODUCT/500030000025_001.jpg,0,Sống xanh,VND,43000,38000,available,new,Nhang sen Liên Tâm
500030000024,Nhang Sen Hương Xưa 20cm - Liên Tâm,https://foodmap.asia/product/nhang-sen-huong-xua-20cm-lien-tam,https://food-map.s3.amazonaws.com/PRODUCT/500030000024_001.jpg,0,Sống xanh,VND,140000,140000,available,new,Nhang sen Liên Tâm
500030000023,Nhang Sen Hương Xưa 20cm - Liên Tâm,https://foodmap.asia/product/nhang-sen-huong-xua-20cm-lien-tam,https://food-map.s3.amazonaws.com/PRODUCT/500030000023_001.jpg,0,Sống xanh,VND,90000,90000,available,new,Nhang sen Liên Tâm
500030000035,Trầm Hương Thuần Khiết Liên Tâm - 21cm - Ống 80 Que,https://foodmap.asia/product/tram-huong-thuan-khiet-lien-tam-21cm-ong-80-que,,"Trầm hương không tăm của Liên Tâm được tuyển chọn kỹ lưỡng từ vùng trồng tự nhiên, đảm bảo an toàn, không hóa chứa hóa chất tạo mùi. Ngoài việc giúp thanh trừ uế khí, thanh lọc không khí, giảm stress, lưu thông huyết khí... thì còn đẩy lùi tà khí, thu hút tài vượng.",,VND,230000,230000,available,new,Nhang sen Liên Tâm
500030000022,Bộ Nhang Phúc Lộc Thọ - 29.5cm - Bộ (3 Hộp) 270 Cây,https://foodmap.asia/product/bo-nhang-phuc-loc-tho-295cm-bo-3-hop-270-cay,,"Bộ nhang Phúc Lộc Thọ bao gồm 3 mùi từ thoảng nhẹ tới nồng nàn ấm áp, mang dư vị truyền thống, ít khói phù hợp với những gia đình có không gian kín, chung cư, trần thấp, gia đình có trẻ nhỏ, có người nhạy cảm với khói nhang hoặc mùi hương, thắp nhang nơi sinh hoạt chung.",Sống xanh,VND,245000,245000,available,new,Nhang sen Liên Tâm
500030000021,"Hộp Gỗ Xông Trầm Liên Tâm - 29,5 cm - Bộ",https://foodmap.asia/product/hop-go-xong-tram-lien-tam-295-cm-bo,,"Hộp gỗ xông trầm Liên Tâm được sản xuất hoàn toàn từ gỗ hương tự nhiên, không làm loãng mùi hương của nhang sen trầm khi đốt. Bên trong hộp xông trầm này còn được phủ miếng lót chống cháy an toàn.",Miền Tây,VND,120000,120000,available,new,Nhang sen Liên Tâm
100010000438,Bánh Tráng Củ Dền - Mekong River Foods,https://foodmap.asia/product/banh-trang-cu-den-mekong-river-foods,https://cdn-assets.dtrack.asia/uploads/product_thumbnail_upload/image/23/38ea6779-0222-4742-888b-3a9f3fbf6cdf.jpg?v=1611132388,0,Gạo - Mì - Cháo - Miến - Phở,VND,36800,36800,available,new,Mekong River Foods
100010000437,Bánh Tráng Củ Dền - Mekong River Foods,https://foodmap.asia/product/banh-trang-cu-den-mekong-river-foods,https://cdn-assets.dtrack.asia/uploads/product_thumbnail_upload/image/23/38ea6779-0222-4742-888b-3a9f3fbf6cdf.jpg?v=1611132388,0,Gạo - Mì - Cháo - Miến - Phở,VND,37900,37900,available,new,Mekong River Foods
100010000436,Bánh Tráng - Mekong River Foods,https://foodmap.asia/product/banh-trang-mekong-river-foods,,"Bánh tráng là nguyên liệu không thể thiếu trong nền văn hóa ẩm thực Việt Nam. Ngày nay, bánh tráng và các món ăn chế biến từ bánh tráng trở nên quen thuộc hơn với ẩm thực Thế giới.",Đi chợ online,VND,23800,23800,available,new,Mekong River Foods
100010000016,Bánh Tráng - Mekong River Foods,https://foodmap.asia/product/banh-trang-mekong-river-foods,,"Bánh tráng là nguyên liệu không thể thiếu trong nền văn hóa ẩm thực Việt Nam. Ngày nay, bánh tráng và các món ăn chế biến từ bánh tráng trở nên quen thuộc hơn với ẩm thực Thế giới.",Đi chợ online,VND,23200,23200,available,new,Mekong River Foods
100010000434,Bánh Tráng Ba Màu - Mekong River Foods,https://foodmap.asia/product/banh-trang-ba-mau-mekong-river-foods,https://food-map.s3.amazonaws.com/PRODUCT/100010000434_001.jpg,"Bánh tráng Mekong ba màu là sản phẩm mới mẻ so với người tiêu dùng. Chính sự mới mẻ đó, làm bánh tráng trở nên đặc sắc. Bánh tráng Mekong ba màu bao gồm bánh tráng nghệ, bánh tráng củ dền, bánh tráng gạo huyết rồng.",Gạo - Mì - Cháo - Miến - Phở,VND,37900,37900,available,new,Mekong River Foods
100010000433,Bánh Tráng Ba Màu - Mekong River Foods,https://foodmap.asia/product/banh-trang-ba-mau-mekong-river-foods,https://fmi-production.s3.ap-southeast-1.amazonaws.com/uploads/2fe6e989-99bf-43d2-a941-3f3f783c8169_1689220551323,"Bánh tráng Mekong ba màu là sản phẩm mới mẻ so với người tiêu dùng. Chính sự mới mẻ đó, làm bánh tráng trở nên đặc sắc. Bánh tráng Mekong ba màu bao gồm bánh tráng nghệ, bánh tráng củ dền, bánh tráng gạo huyết rồng.",Gạo - Mì - Cháo - Miến - Phở,VND,37900,37900,available,new,Mekong River Foods
100010000432,Bánh Tráng Gạo Huyết Rồng - Mekong River Foods,https://foodmap.asia/product/banh-trang-gao-huyet-rong-mekong-river-foods,,"Màu nâu đỏ trong vỏ cám gạo huyết rồng có tác dụng giúp chuyển đổi carbohydrate, protein và chất béo thành năng lượng có thể sử dụng cho cơ thể. Bằng tác dụng chống lão hóa, tăng cường hệ miễn dịch thân thiện với các chế độ ăn kiêng.",Đi chợ online,VND,37900,37900,available,new,Mekong River Foods
100010000427,Bánh Tráng Gạo Huyết Rồng - Mekong River Foods,https://foodmap.asia/product/banh-trang-gao-huyet-rong-mekong-river-foods,,"Màu nâu đỏ trong vỏ cám gạo huyết rồng có tác dụng giúp chuyển đổi carbohydrate, protein và chất béo thành năng lượng có thể sử dụng cho cơ thể. Bằng tác dụng chống lão hóa, tăng cường hệ miễn dịch thân thiện với các chế độ ăn kiêng.",Đi chợ online,VND,36800,36800,available,new,Mekong River Foods
100010000431,Bánh Tráng Nghệ - Mekong River Foods,https://foodmap.asia/product/banh-trang-nghe-mekong-river-foods,,"Với tiêu chí đảm bảo vị truyền thống của bánh tráng mà vẫn đạt tiêu chuẩn an toàn sạch sẽ cho người tiêu dùng, quy trình sản xuất bánh tráng khép kín hiện đại tạo ra các dòng sản phẩm bánh tráng nghệ chất lượng cao, thân thiện với sức khỏe.",Đi chợ online,VND,37900,37900,available,new,Mekong River Foods
100010000430,Bánh Tráng Nghệ - Mekong River Foods,https://foodmap.asia/product/banh-trang-nghe-mekong-river-foods,,"Với tiêu chí đảm bảo vị truyền thống của bánh tráng mà vẫn đạt tiêu chuẩn an toàn sạch sẽ cho người tiêu dùng, quy trình sản xuất bánh tráng khép kín hiện đại tạo ra các dòng sản phẩm bánh tráng nghệ chất lượng cao, thân thiện với sức khỏe.",Đi chợ online,VND,36800,36800,available,new,Mekong River Foods
100010000428,Bún Tươi - 300g - Mekong River Foods,https://foodmap.asia/product/bun-tuoi-300g-mekong-river-foods,,"Bún tươi 3 màu được nhà sản xuất Mekong River chế biến theo quy trình khép kín, máy móc hiện đại, tạo ra dạng sợi khô nhưng vẫn đảm bảo chất lượng sau khi chế biến cũng giống như sợi bún tươi, dùng nấu được nhiều món ngon như bún riêu, bún măng gà, bún thịt bò xào,…",Đi chợ online,VND,22800,22800,available,new,Mekong River Foods
100010000429,Bún Tươi Gạo Huyết Rồng - 300g - Mekong River Foods,https://foodmap.asia/product/bun-tuoi-gao-huyet-rong-300g-mekong-river-foods,,"Màu nâu đỏ trong vỏ cám gạo huyết rồng có tác dụng giúp chuyển đổi carbohydrate, protein và chất béo thành năng lượng có thể sử dụng cho cơ thể",,VND,36600,36600,available,new,Mekong River Foods
100010000325,Bún Tươi 3 Màu - 300g - Mekong River Foods,https://foodmap.asia/product/bun-tuoi-3-mau-300g-mekong-river-foods,,"Bún tươi 3 màu được nhà sản xuất Mekong River chế biến theo quy trình khép kín, máy móc hiện đại, tạo ra dạng sợi khô nhưng vẫn đảm bảo chất lượng sau khi chế biến cũng giống như sợi bún tươi, dùng nấu được nhiều món ngon như bún riêu, bún măng gà, bún thịt bò xào,…",Đi chợ online,VND,36600,36600,available,new,Mekong River Foods
100010000426,Bún Tươi Củ Nghệ - 300g - Mekong River Foods,https://foodmap.asia/product/bun-tuoi-cu-nghe-300g-mekong-river-foods,https://fmi-production.s3.ap-southeast-1.amazonaws.com/uploads/7e8630e9-eeeb-46dd-88ec-bb085c7228fb_1687261053231,"Bún tươi củ nghệ với sợi bún dai ngon, 100% màu tự nhiên, hương thơm thoang thoảng từ gạo và củ nghệ, không chất bảo quản, không phụ gia, hương vị mộc mạc thuần khiết, lẫn một chút đậm đà kích thích vị giác do tác động của nghệ lên túi mật, kích thích tiêu hóa, hoàn toàn không cay nồng, như vị bột nghệ.",Đi chợ online,VND,36600,36600,available,new,Mekong River Foods
100010000329,Hạt điều vỏ lụa rang muối - Bà Tư Bình Phước,https://foodmap.asia/product/hat-dieu-vo-lua-rang-muoi-ba-tu-binh-phuoc,https://food-map.s3.amazonaws.com/PRODUCT/100010000329_001.jpg,"Hạt điều vỏ lụa rang muối Bà Tư Bình Phước được chế biến bằng kĩ thuật rang thủ công truyền thống “Hạt điều tươi rang củi”. Hạt điều được lựa chọn kĩ lưỡng từ nông trang Bà Tư và những vườn lân cận của đồng bào dân tộc S’tieng, Khơme.",Đặc sản Bình Phước,VND,90000,75000,available,new,Bà Tư Bình Phước
100010000332,Hạt điều vỏ lụa rang muối - Bà Tư Bình Phước,https://foodmap.asia/product/hat-dieu-vo-lua-rang-muoi-ba-tu-binh-phuoc,https://fmi-production.s3.ap-southeast-1.amazonaws.com/uploads/6f88359f-638e-46df-afbd-61056db6eb40_1704222839980,"Hạt điều vỏ lụa rang muối Bà Tư Bình Phước được chế biến bằng kĩ thuật rang thủ công truyền thống “Hạt điều tươi rang củi”. Hạt điều được lựa chọn kĩ lưỡng từ nông trang Bà Tư và những vườn lân cận của đồng bào dân tộc S’tieng, Khơme.",Đặc sản Bình Phước,VND,102000,102000,available,new,Bà Tư Bình Phước
100010000445,Hạt điều vỏ lụa rang muối - Bà Tư Bình Phước,https://foodmap.asia/product/hat-dieu-vo-lua-rang-muoi-ba-tu-binh-phuoc,https://food-map.s3.amazonaws.com/PRODUCT/100010000445_001.jpg,"Hạt điều vỏ lụa rang muối Bà Tư Bình Phước được chế biến bằng kĩ thuật rang thủ công truyền thống “Hạt điều tươi rang củi”. Hạt điều được lựa chọn kĩ lưỡng từ nông trang Bà Tư và những vườn lân cận của đồng bào dân tộc S’tieng, Khơme.",Đặc sản Bình Phước,VND,245000,245000,available,new,Bà Tư Bình Phước
100010000333,Hạt điều vỏ lụa rang muối - Bà Tư Bình Phước,https://foodmap.asia/product/hat-dieu-vo-lua-rang-muoi-ba-tu-binh-phuoc,https://food-map.s3.amazonaws.com/PRODUCT/100010000333_001.jpg,"Hạt điều vỏ lụa rang muối Bà Tư Bình Phước được chế biến bằng kĩ thuật rang thủ công truyền thống “Hạt điều tươi rang củi”. Hạt điều được lựa chọn kĩ lưỡng từ nông trang Bà Tư và những vườn lân cận của đồng bào dân tộc S’tieng, Khơme.",Đặc sản Bình Phước,VND,245000,245000,available,new,Bà Tư Bình Phước
100010000444,Hạt điều bóc vỏ lụa rang muối - Bà Tư Bình Phước,https://foodmap.asia/product/hat-dieu-boc-vo-lua-rang-muoi-ba-tu-binh-phuoc,,"Hạt điều bóc vỏ lụa rang muối Bà Tư Bình Phước được chế biến bằng kĩ thuật rang thủ công truyền thống “Hạt điều tươi rang củi”. Hạt điều được lựa chọn kĩ lưỡng từ nông trang Bà Tư và những vườn lân cận của đồng bào dân tộc S’tieng, Khơme.",,VND,275000,275000,available,new,Bà Tư Bình Phước
100010000425,Hạt điều bóc vỏ lụa rang muối - Bà Tư Bình Phước,https://foodmap.asia/product/hat-dieu-boc-vo-lua-rang-muoi-ba-tu-binh-phuoc,,"Hạt điều bóc vỏ lụa rang muối Bà Tư Bình Phước được chế biến bằng kĩ thuật rang thủ công truyền thống “Hạt điều tươi rang củi”. Hạt điều được lựa chọn kĩ lưỡng từ nông trang Bà Tư và những vườn lân cận của đồng bào dân tộc S’tieng, Khơme.",,VND,105000,105000,available,new,Bà Tư Bình Phước
100010000424,Hạt điều Ớt Tỏi Đỏ  - Bà Tư Bình Phước,https://foodmap.asia/product/hat-dieu-ot-toi-do-ba-tu-binh-phuoc,,"Hạt điều Ớt Tỏi Đỏ Bà Tư Bình Phước được chế biến bằng kĩ thuật rang thủ công truyền thống “Hạt điều tươi rang củi”. Hạt điều được lựa chọn kĩ lưỡng từ nông trang Bà Tư và những vườn lân cận của đồng bào dân tộc S’tieng, Khơme.",,VND,120000,105000,available,new,Bà Tư Bình Phước
100010000423,Hạt Điều Chanh Sả (Yum Thái) - Hộp 230g - Bà Tư Bình Phước,https://foodmap.asia/product/hat-dieu-chanh-sa-yum-thai-hop-250g-ba-tu-binh-phuoc,,0,Đi chợ online,VND,175000,175000,available,new,Bà Tư Bình Phước
100010000422,Hạt Macca Sấy Nứt Vỏ - Hộp 500g - Bà Tư Bình Phước,https://foodmap.asia/product/hat-macca-say-nut-vo-hop-500g-ba-tu-binh-phuoc,,"Nhón tay từng hạt, bạn sẽ dễ dàng cảm nhận vị ngọt bùi, ngậy thơm của hạt điều, vị thơm, ròn rụm ấy cứ thấm dần rồi lan tỏa, vương vấn mãi thôi.",,VND,240000,240000,available,new,Bà Tư Bình Phước
100010000420,Bơ Hạt Điều Dạng Hạt - Bà Tư Bình Phước,https://foodmap.asia/product/bo-hat-dieu-dang-hat-ba-tu-binh-phuoc,,"Bơ Hạt Điều Hạt Bà Tư Bình Phước được chế biến từ 100% nguyên liệu tự nhiên. Hạt được chọn lọc từ những hạt điều nguyên chất thơm ngon béo ngậy, không chứa chất bảo quản hay hương liệu tạo màu, an toàn tuyệt đối, đảm bảo chất lượng và giàu dinh dưỡng.",,VND,115000,115000,available,new,Bà Tư Bình Phước
100010000418,Bơ Hạt Điều Dạng Hạt - Bà Tư Bình Phước,https://foodmap.asia/product/bo-hat-dieu-dang-hat-ba-tu-binh-phuoc,,"Bơ Hạt Điều Hạt Bà Tư Bình Phước được chế biến từ 100% nguyên liệu tự nhiên. Hạt được chọn lọc từ những hạt điều nguyên chất thơm ngon béo ngậy, không chứa chất bảo quản hay hương liệu tạo màu, an toàn tuyệt đối, đảm bảo chất lượng và giàu dinh dưỡng.",,VND,190000,190000,available,new,Bà Tư Bình Phước
100010000419,Bơ Hạt Điều Dạng Mịn - Bà Tư Bình Phước,https://foodmap.asia/product/bo-hat-dieu-dang-min-ba-tu-binh-phuoc,,"Bơ Hạt Điều Mịn Bà Tư Bình Phước được chế biến từ 100% nguyên liệu tự nhiên. Hạt được chọn lọc từ những hạt điều nguyên chất thơm ngon béo ngậy, không chứa chất bảo quản hay hương liệu tạo màu, an toàn tuyệt đối, đảm bảo chất lượng và giàu dinh dưỡng.",,VND,115000,115000,available,new,Bà Tư Bình Phước
